||2016|0.0|0.0|0.0|0.0|0.0||||||||||||||55372.0|339239.0|13432.0|104740.0|1206296.0|153095.0|6872.0|15348.0|400.0|357353.0|606325.0|17834.0|102.0|17151.0|||1886.0||||0.0|||553.0|89125.0|||0.0|80337.0||80.0|0.0||||||0.0|0.0||0.0||||0.0|
||2017|0.0|0.0|0.0|0.0|0.0||||||||||||||54449.0|307741.0|12149.0|127873.0|3088275.0|164822.0|7097.0|13837.0|400.0|348588.0|605672.0|16371.0|102.0|16065.0|||1871.0||||0.0|||508.0|84362.0|||0.0|82392.0||80.0|0.0||||||0.0|0.0||0.0||||0.0|
||2018|0.0|0.0|0.0|0.0|||||||||||||||53899.0|207864.0|11848.0|65270.0|523440.0|85954.0|9450.0|14267.0|400.0|354888.0|32717.0|26524.0|220.0|45559.0|||1711.0||||0.0|||448.0|92906.0|||0.0|91645.0||75.0|0.0||||||0.0|0.0|0.0|0.0||||0.0|
||2019|0.0|0.0|0.0|0.0|||||||||||||||53894.0|106899.0|10253.0|44403.0|296058.0|58418.0|9335.0|19183.0|400.0|424375.0|37238.0|16849.0|454.0|37704.0|||1626.0||||0.0|||541.0|131208.0|||2224.0|126105.0||30.0|0.0|3600.0|||||0.0|0.0|0.0|0.0|0.0|||0.0|
||2020|0.0|0.0|0.0|0.0|||||||||||||||53279.0|108625.0|9827.0|43355.0|323860.0|29716.0|14042.0|20156.0|400.0|429166.0|34388.0|16755.0|395.0|38191.0|||1618.0||||0.0||0.0|538.0|390703.0|||2219.0|138411.0||30.0|0.0||||||0.0|0.0|0.0|0.0|0.0|||0.0|
||2021|0.0|0.0|0.0|0.0|||||||||||||||52851.0|97934.0|9899.0|142619.0|570878.0|31465.0|15214.0|20488.0|400.0|434525.0|35078.0|19497.0|365.0|38859.0|||1538.0|||0.0|0.0||0.0|532.0|432430.0|||2409.0|153099.0||30.0|0.0||||||0.0|0.0|0.0|0.0|0.0|||0.0|
|Kütahya-43|2004|0.0|0.0|0.0|||||500.0|||||||||||21588.0|40710.0|33620.0|2130.0|15085.0|28940.0|13110.0|2710.0|100.0|81330.0|202805.0|9935.0|80.0|75951.0||22375.0|10580.0||||0.0|||4200.0|2535.0|83167.0|865.0|62600.0|31100.0||1770.0||||||0.0|0.0||||||||
||2005|0.0|0.0|0.0|||||500.0|||||||||||25160.0|44550.0|33661.0|2080.0|15530.0|28442.0|12825.0|2080.0|50.0|81370.0|210425.0|9355.0|80.0|76615.0||21589.0|8719.0||||0.0|||4200.0|2535.0|74800.0|1500.0|57600.0|30450.0||1695.0|200.0|150.0||||0.0|0.0||||0.0||||
||2006|0.0|0.0|0.0|||||550.0|||||||||||19795.0|43130.0|27565.0|2150.0|15360.0|28245.0|12740.0|1990.0|100.0|83320.0|575305.0|8975.0|90.0|81320.0||21970.0|9650.0||||0.0|||4110.0|2625.0|72000.0|1250.0|57550.0|32350.0||1615.0|210.0|300.0||||0.0|0.0|0.0|||0.0||||
||2007|0.0|0.0|0.0|||||650.0|||||||||||18220.0|42630.0|26715.0|2400.0|16420.0|29300.0|12575.0|2140.0|100.0|94720.0|208275.0|7320.0|140.0|68040.0|50.0|15870.0|9450.0||||0.0|||4452.0|4435.0|67100.0|2150.0|44850.0|43990.0||1215.0|250.0|350.0||||0.0|0.0||||0.0||||
||2008|0.0|0.0|0.0|||||610.0|||||||||||17695.0|42650.0|24865.0|1190.0|14310.0|29180.0|9915.0|2375.0|50.0|125630.0|245465.0|6210.0|240.0|65560.0|10.0|12570.0|9210.0||80.0||0.0|||3702.0|4310.0|61010.0|1345.0|14500.0|42490.0||1130.0|210.0|280.0||||0.0|0.0||||0.0||||
||2009|0.0|0.0|0.0|||||700.0|||||||||||18140.0|42190.0|23880.0|2835.0|16060.0|29860.0|9830.0|2435.0|170.0|145110.0|266320.0|6140.0|190.0|68685.0|100.0|16535.0|1505.0||||0.0|||4480.0|4690.0|68150.0|2175.0|13330.0|51830.0||655.0|300.0|300.0|||||||||0.0||||
||2010|0.0|0.0|0.0|||||700.0|||||||||||18148.0|43530.0|21394.0|3000.0|14843.0|33073.0|10385.0|2505.0|170.0|169765.0|249823.0|5577.0|210.0|55195.0|100.0|2595.0|1515.0||||0.0|||4560.0|4720.0|68165.0|2655.0|50930.0|57560.0||715.0|300.0|300.0|||||||||||||
||2011|0.0|0.0|0.0|||||700.0|||||||||||18390.0|42890.0|20664.0|3660.0|15882.0|38130.0|9505.0|8285.0|190.0|200470.0|194580.0|5410.0|190.0|53525.0|80.0|2375.0|1465.0||||0.0|||4605.0|6230.0|39675.0|2980.0|49820.0|79785.0||970.0|350.0|350.0|||||||||||||
||2012|0.0|0.0||||||20.0|||||||||||20000.0|39370.0|18132.0|2850.0|12665.0|31401.0|7680.0|4514.0|245.0|162892.0|198035.0|4715.0|140.0|48750.0|40.0|1505.0|1160.0||||0.0|||4070.0|13900.0|15015.0|1380.0|47190.0|83890.0||940.0|40.0|140.0|||||||||||||
||2013|0.0|0.0||||||30.0|||||||||||20160.0|49185.0|19703.0|2895.0|11772.0|31833.0|7720.0|4675.0|265.0|166460.0|196984.0|4628.0|200.0|46170.0|40.0|1480.0|1085.0||||0.0|||4140.0|17777.0|92070.0|1380.0|48740.0|96780.0||950.0|50.0|150.0|||||||||||||
||2014|0.0|0.0||||||20.0|||||||||||20275.0|50840.0|19608.0|2990.0|12720.0|33778.0|7295.0|3835.0|165.0|181235.0|193284.0|4383.0|160.0|52970.0|40.0|1412.0|1098.0||||0.0|||8605.0|18627.0|93220.0|1280.0|51160.0|125720.0||960.0|40.0|100.0|||||||||||||
||2015|0.0|0.0||||||20.0|||||||||||19425.0|46824.0|18543.0|2990.0|10910.0|32428.0|7337.0|3860.0|165.0|179530.0|209165.0|4373.0|155.0|49030.0|44.0|1345.0|1025.0||||0.0|||8467.0|16945.0|93170.0|1280.0|51080.0|128857.0||995.0|40.0|100.0||||||0.0|||0.0|||0.0|
||2016|0.0|0.0|0.0|||||20.0|||||||||||19851.0|40700.0|18571.0|3711.0|17646.0|27586.0|6044.0|3966.0|204.0|231405.0|307462.0|3172.0|549.0|50436.0|44.0|1394.0|1076.0|||0.0|0.0||0.0|8658.0|18614.0|53723.0|1722.0|26413.0|156661.0||1609.0|117.0|100.0|||||0.0|0.0|||0.0||0.0|0.0|
||2017|0.0|0.0|0.0|||||10.0|||||||||||13880.0|30639.0|15080.0|3561.0|18130.0|25558.0|5437.0|3283.0|140.0|205485.0|293030.0|2417.0|520.0|16865.0|40.0|1096.0|911.0|||0.0|0.0||0.0|7794.0|17307.0|52489.0|1974.0|25955.0|138597.0||1429.0|80.0|110.0|||||0.0|0.0|||0.0|||0.0|
||2018|0.0|0.0|0.0|||||10.0|||||||||||9948.0|31160.0|30760.0|3613.0|26333.0|33254.0|10376.0|3224.0|190.0|205098.0|290572.0|6038.0|500.0|28932.0|40.0|2657.0|2080.0|||0.0|0.0||0.0|12704.0|27668.0|45345.0|2050.0|16226.0|150143.0||1486.0|80.0|110.0|||||0.0|0.0|||0.0|||0.0|
||2019|0.0|0.0|0.0|||||10.0|||||||||||8491.0|18035.0|30365.0|3214.0|27974.0|26351.0|10190.0|3194.0|190.0|197843.0|231885.0|5825.0|390.0|28622.0|40.0|2582.0|2015.0|||0.0|0.0||0.0|12235.0|28033.0|45300.0|1911.0|16187.0|154575.0||2750.0|80.0|110.0||||||0.0|||0.0|||0.0|
||2020|0.0|0.0|0.0|||||10.0|||||||||||7186.0|16300.0|27084.0|2659.0|27755.0|22735.0|13520.0|3124.0|320.0|191480.0|193455.0|5125.0|365.0|27059.0|35.0|2530.0|2102.0|2575.0||0.0|0.0||0.0|10580.0|27375.0|46130.0|1731.0|9760.0|190441.0||4150.0|30.0|100.0||||||0.0|||0.0|||0.0|
||2021|0.0|0.0|0.0|||||40.0|||||||||||6381.0|16075.0|26103.0|1809.0|30255.0|22466.0|13718.0|3197.0|301.0|179514.0|168820.0|5307.0|340.0|27994.0|90.0|2530.0|2090.0|2605.0||0.0|0.0||0.0|11605.0|27665.0|48532.0|1733.0|9764.0|193130.0||4077.0|70.0|110.0|||||||||0.0|||0.0|
|Malatya-44|2004|0.0||0.0|0.0|||||||||||||||25195.0|20920.0|5535.0|7100.0|7700.0|16855.0|2005.0|546400.0|480.0|11330.0|2790.0|2600.0|0.0|3100.0||420.0|1700.0||||0.0|||5500.0|850.0|||9305.0|70120.0|||900.0|3900.0|||||||||||||
||2005|0.0||0.0|0.0|||||||||||||||23570.0|16340.0|5325.0|18250.0|12120.0|14760.0|1785.0|466290.0|575.0|13345.0|2340.0|1810.0|0.0|2690.0||310.0|1800.0||||0.0|||4875.0|620.0|||6325.0|65700.0|||950.0|3090.0|||||||||||||
||2006|0.0||0.0|0.0|||||||||||||||21245.0|15805.0|4835.0|15950.0|10925.0|13985.0|1665.0|428313.0|340.0|12115.0|2180.0|2025.0|0.0|2680.0||260.0|1700.0||||0.0|||4700.0|735.0|||5530.0|61080.0|||800.0|2925.0|||||||||||||
||2007|0.0||0.0|0.0|||||||||||||||25080.0|20935.0|4235.0|24765.0|11625.0|14520.0|2055.0|471490.0|930.0|17095.0|2045.0|4910.0|450.0|3350.0||265.0|1750.0||||0.0|||4755.0|8085.0|||5005.0|53420.0|||13075.0|2730.0|||||||||||||
||2008|0.0||0.0|0.0|||||||||||||||24600.0|20150.0|3835.0|25070.0|10580.0|13990.0|1435.0|486480.0|875.0|17040.0|1785.0|4325.0|925.0|2985.0||250.0|1700.0||||0.0|||4125.0|8930.0|||2930.0|49455.0|||13270.0|2390.0|||||||||||||
||2009|0.0||0.0|0.0|||||||||||||||26300.0|23210.0|3565.0|29670.0|10145.0|13490.0|1230.0|501280.0|1015.0|24460.0|2160.0|5925.0|825.0|2945.0||265.0|1000.0||||0.0|||4115.0|22030.0|||2610.0|49130.0|||8190.0|2240.0|||||||||||||
||2010|0.0||0.0|0.0|||||||||||||||26130.0|25260.0|3120.0|27505.0|13520.0|16260.0|1340.0|539850.0|1635.0|29240.0|2150.0|5245.0|1930.0|3075.0||275.0|850.0||||0.0|||3950.0|53700.0|||2275.0|54955.0|||7060.0|2235.0|||||||||||||
||2011|0.0||0.0|0.0|||||||||||||||22155.0|26515.0|2780.0|24890.0|17840.0|15285.0|1170.0|565600.0|1700.0|31980.0|2110.0|4130.0|2045.0|3580.0||270.0|725.0||||0.0|||3670.0|93145.0|||750.0|62420.0|||9115.0|2415.0|||||||||||||
||2012|0.0||0.0|0.0|||||||||||||||16590.0|20555.0|2140.0|19660.0|16110.0|15421.0|1210.0|576900.0|1625.0|27599.0|2475.0|4322.0|1825.0|4680.0||260.0|650.0||||0.0||0.0|3850.0|103515.0|||1915.0|56913.0|||10575.0|2665.0|||||||||||||
||2013|0.0||0.0|0.0|||||||||||||||15665.0|10400.0|1905.0|17145.0|18705.0|14015.0|1125.0|552150.0|1385.0|25080.0|2270.0|3835.0|830.0|4235.0||210.0|625.0||||0.0||0.0|3705.0|95565.0|||1335.0|60910.0|||10065.0|2675.0|||||||||||||
||2014|0.0||0.0|0.0|||||||||||||||12840.0|9535.0|1740.0|16065.0|15759.0|12350.0|1075.0|531000.0|1175.0|21345.0|1935.0|3500.0|630.0|3130.0||215.0|500.0||||0.0||0.0|3115.0|91130.0|||1045.0|65514.0|||6290.0|2265.0|||||||||||||
||2015|0.0||0.0|0.0|||||||||||||||35265.0|18920.0|1660.0|15485.0|17540.0|11803.0|1205.0|501000.0|985.0|17995.0|1960.0|3280.0|530.0|2660.0||215.0|400.0||||0.0||0.0|2700.0|88590.0|||955.0|70320.0|||5885.0|2335.0||||||0.0|0.0||||||
||2016|0.0||0.0|0.0|||||||||||||||27970.0|15550.0|1605.0|11335.0|11620.0|11972.0|1244.0|498040.0|1215.0|15600.0|1690.0|2984.0|440.0|1935.0||220.0|350.0||||0.0||0.0|8985.0|79090.0|||884.0|80635.0|||4540.0|1990.0||||||0.0|||||||
||2017|0.0||0.0|0.0|||||||||||||||20760.0|12965.0|1807.0|8970.0|9005.0|9287.0|1155.0|461000.0|1180.0|14325.0|1925.0|3248.0|1040.0|2317.0||395.0|335.0||||0.0||0.0|12015.0|78287.0|||800.0|100105.0|||4355.0|2325.0|||||||||||||
||2018|0.0||0.0|0.0|||||||||||||||20025.0|12296.0|1857.0|4699.0|7715.0|8666.0|1121.0|480640.0|1108.0|12735.0|10480.0|3093.0|1040.0|2174.0||380.0|360.0||||0.0||0.0|12667.0|156945.0|||244.0|136127.0|||4035.0|2192.0||||||||||||0.0|
||2019|0.0||0.0|0.0|||||||||||||||20763.0|15377.0|1760.0|3535.0|6036.0|13449.0|1049.0|952385.0|1119.0|15147.0|1798.0|2733.0|810.0|7558.0||293.0|200.0||||0.0||0.0|15133.0|186871.0|||1844.0|127700.0|||3477.0|1800.0||||||||||||0.0|
||2020|0.0||0.0|0.0|||||||||||||||19611.0|14491.0|1738.0|3459.0|6592.0|13128.0|1051.0|939307.0|1096.0|15402.0|1836.0|2992.0|810.0|7568.0||295.0|200.0||||0.0||0.0|15303.0|191002.0|||1933.0|131837.0|||3536.0|6077.0|||||||||||||
||2021|0.0||0.0|0.0|||||||||||||||20367.0|13540.0|1386.0|3365.0|10271.0|13564.0|2378.0|968565.0|1241.0|14689.0|1892.0|3049.0|820.0|7554.0||297.0|180.0||||0.0||0.0|16727.0|198198.0|||1959.0|140134.0|||3512.0|6102.0||||||||||||0.0|
|Manisa-45|2004|0.0|0.0|0.0|0.0|0.0|||3280.0|||||||||||8263.0|7077.0|830.0|1400.0|5805.0|27025.0|3330.0|7745.0|710.0|458396.0|16130.0|27490.0||25315.0|||970.0||||0.0|||2120.0|8710.0|8300.0||345275.0|34200.0||450.0|5450.0|205.0|1160375.0|765196.0|||||||0.0||||
||2005|0.0|0.0|0.0|0.0|0.0|||3360.0|||||||||||10120.0|8107.0|690.0|6500.0|5105.0|30181.0|3500.0|6400.0|360.0|650770.0|15450.0|18220.0||19775.0|||945.0||||0.0|||1770.0|8700.0|4600.0||316056.0|41360.0||300.0|5350.0|150.0|1608253.0|849662.0|||||||0.0||||
||2006|0.0|0.0|0.0|0.0|0.0|||4770.0|||||||||||8150.0|6858.0|690.0|5500.0|4985.0|24340.0|3310.0|5400.0|210.0|831510.0|23625.0|14710.0||20650.0|||845.0||||0.0|||1570.0|25138.0|7150.0||278530.0|56130.0||250.0|13950.0|0.0|4810701.0|1332362.0|||||||0.0||||
||2007|0.0|0.0|0.0|0.0|0.0|||4270.0|||||||||||6280.0|6160.0|390.0|4970.0|12005.0|26200.0|2960.0|11120.0|50.0|1246560.0|19575.0|18620.0|1000.0|39160.0|||400.0||||0.0|||1120.0|99984.0|4500.0||198900.0|138250.0||600.0|37290.0|4100.0|7113523.0|1889032.0||0.0|||||0.0||||
||2008|0.0|0.0|0.0|0.0|0.0|||4044.0|||||||||||7980.0|6980.0|390.0|6280.0|12095.0|34160.0|4080.0|8550.0|25.0|1332090.0|20425.0|26020.0|1440.0|50610.0|||200.0||||0.0|||870.0|123704.0|4200.0||179100.0|206350.0||600.0|104250.0|4660.0|7459146.0|2411310.0||0.0|||||0.0||||
||2009|0.0|0.0|0.0|0.0|0.0|||3624.0|||||||||||16565.0|7680.0|430.0|4420.0|10095.0|32380.0|6140.0|8950.0|0.0|1260140.0|26780.0|24815.0|2880.0|52075.0|||150.0||||0.0|||820.0|216198.0|4500.0||173890.0|241250.0||900.0|120932.0|1660.0|7337942.0|2532136.0||0.0|||||0.0||||
||2010|0.0|0.0|0.0|0.0|0.0|||3290.0|||||||||||19175.0|9300.0|390.0|6050.0|21345.0|31950.0|5470.0|5550.0|0.0|1373426.0|26480.0|28650.0|7800.0|136485.0|||150.0||||0.0|||270.0|275610.0|4650.0||153550.0|277592.0||1015.0|172835.0|800.0|6751317.0|2440332.0|||||||0.0||||
||2011|0.0|0.0|0.0|0.0|0.0|||2870.0|||||||||||16665.0|9130.0|90.0|4920.0|20845.0|29275.0|7030.0|3250.0|0.0|1294836.0|23660.0|21895.0|6800.0|143727.0|||100.0||||0.0|||210.0|281619.0|2850.0||131105.0|286296.0||1092.0|159949.0|300.0|4520944.0|1794026.0|||||||0.0||||
||2012|0.0|0.0|0.0|0.0|0.0|||3145.0|||||||||||16495.0|8990.0|190.0|5020.0|20795.0|35705.0|7010.0|3875.0|0.0|1240771.0|23370.0|36931.0|13800.0|103222.0|||50.0||||0.0||0.0|460.0|360742.0|3000.0||138878.0|287263.0||1110.0|148144.0|300.0|2643344.0|1701739.0|||||||0.0||||
||2013|0.0|0.0|0.0|0.0|0.0|||3115.0|||||||||||16095.0|9710.0|575.0|4760.0|20635.0|58589.0|6690.0|33440.0|0.0|1188910.0|23039.0|36907.0|16450.0|151975.0|||110.0|1880.0|||0.0||0.0|422.0|515626.0|9425.0||135351.0|324853.0||1570.0|83954.0|1734.0|1738071.0|1939579.0|||||||0.0||||
||2014|0.0|0.0|0.0|0.0|0.0|||3125.0|||||||||||14885.0|9890.0|1300.0|4950.0|11165.0|52665.0|5890.0|32395.0|0.0|1198294.0|22714.0|43923.0|9240.0|105019.0|||130.0|5360.0|||0.0||0.0|392.0|507748.0|10775.0||259117.0|339386.0||1530.0|78504.0|1734.0|1679241.0|1953329.0|||||||0.0||||
||2015|0.0|0.0|0.0|0.0|0.0|||3430.0|||||||||||10364.0|18980.0|2310.0|4829.0|13410.0|52025.0|7160.0|29876.0|0.0|1138955.0|22789.0|32753.0|6200.0|89147.0|||242.0|14020.0|||0.0|||422.0|687628.0|10995.0||253767.0|263021.0||1220.0|63430.0|2050.0|1742121.0|1875530.0|||||||0.0||||
||2016|0.0|0.0|0.0|0.0|0.0|||3805.0|||||||||||8314.0|10408.0|2135.0|3729.0|12455.0|48873.0|16296.0|59224.0|0.0|1017944.0|22167.0|28174.0|4200.0|100127.0|||247.0|22100.0|||0.0|||405.0|786363.0|10625.0||215127.0|510740.0||1365.0|61966.0|3830.0|1597124.0|1572748.0|||||||0.0||||
||2017|0.0|0.0|0.0|0.0|0.0|||4114.0|||||||||||7904.0|10048.0|2400.0|2994.0|13585.0|48573.0|21470.0|57025.0|0.0|1004300.0|22477.0|29384.0|4200.0|79222.0|||247.0|19850.0|||0.0|||495.0|737961.0|14955.0||211020.0|658610.0||1180.0|42879.0|5150.0|1562890.0|1589308.0|||||||0.0||||
||2018|0.0|0.0|0.0|0.0|0.0|||5655.0|||||||||||7440.0|10180.0|2790.0|1810.0|16905.0|56540.0|21970.0|52968.0|0.0|887540.0|23017.0|61464.0|4400.0|78542.0|||167.0|18250.0|||0.0|||430.0|844070.0|36695.0||73350.0|693570.0||2360.0|37482.0|4790.0|1482204.0|1669994.0|||||||0.0||||
||2019|0.0|0.0|0.0|0.0|0.0||0.0|16170.0|||||||||||8030.0|9790.0|5420.0|2385.0|19825.0|54680.0|26610.0|62564.0|0.0|847510.0|7387.0|56214.0|5750.0|80078.0|||157.0|15500.0|||0.0|||420.0|839215.0|38505.0||92697.0|924314.0||2445.0|31542.0|5150.0|1789087.0|1732699.0|||||||0.0||||
||2020|0.0|0.0|0.0|0.0|0.0||0.0|26998.0|||||||||||6240.0|11350.0|5445.0|1765.0|16385.0|50390.0|65685.0|72305.0|0.0|742440.0|7825.0|45473.0|6300.0|44089.0|||146.0|15820.0|||0.0|||390.0|1001590.0|43095.0||90676.0|1137889.0||2860.0|26037.0|9050.0|2046583.0|1994198.0|||||||0.0||||
||2021|0.0|0.0|0.0|0.0|0.0||0.0|34143.0|||||||||||6880.0|8700.0|5090.0|1760.0|15280.0|50773.0|31907.0|82873.0|0.0|707970.0|11205.0|46018.0|6300.0|31794.0|||140.0|13624.0|||0.0|0.0||890.0|1036310.0|43785.0||91783.0|1119416.0||3400.0|15163.0|14385.0|2271803.0|2198323.0|||||0.0||0.0|||0.0|
|Mardin-47|2004|0.0||0.0|0.0||||6560.0|||||||||||277.0|210.0|80.0||3185.0|4937.0|540.0|2935.0|650.0|12783.0|1615.0|1403.0|120.0|3703.0||||||||||3550.0|8970.0||0.0|171720.0|4893.0|||5645.0||43763.0||||||||||||
||2005|0.0||0.0|0.0||||6440.0|||||||||||277.0|210.0|80.0||3180.0|4937.0|520.0|2920.0|650.0|12758.0|1615.0|1403.0|120.0|3718.0||||||||||3440.0|8900.0||0.0|171510.0|4883.0|||5650.0||103170.0||||||||||||
||2006|0.0||0.0|0.0||||6930.0|||||||||||222.0|165.0|80.0||3232.0|6372.0|482.0|3005.0|700.0|23463.0|1610.0|1363.0|100.0|3308.0||||||||||3430.0|9200.0||0.0|169480.0|5403.0|||5565.0||337750.0||||||||||||
||2007|0.0||0.0|0.0||||7142.0|||||||||||222.0|165.0|80.0||3157.0|4642.0|457.0|2935.0|700.0|24253.0|1607.0|1183.0|900.0|3658.0|0.0|||||||||4390.0|10240.0||0.0|188065.0|5153.0|||19955.0|60.0|328150.0|2800.0|||||||||||
||2008|0.0||0.0|0.0||||6860.0|||||||||||152.0|135.0|80.0||3007.0|4351.0|367.0|2885.0|550.0|25333.0|1387.0|1673.0|500.0|3453.0|0.0|||||||||3860.0|14630.0||0.0|175080.0|4195.0|||22605.0|60.0|329805.0|12650.0|||||||||||
||2009|0.0||0.0|0.0||||6412.0|||||||||||517.0|470.0|103.0||3622.0|7113.0|288.0|2240.0|295.0|22478.0|1217.0|1363.0|300.0|4028.0|0.0||||||0.0|||4488.0|13570.0|||180410.0|5355.0|||19155.0|20.0|302155.0|10920.0|||||||||||
||2010|0.0||0.0|0.0||||6355.0|||||||||||1069.0|432.0|120.0||2612.0|5645.0|238.0|2850.0|130.0|169586.0|970.0|2868.0|400.0|3468.0|250.0||||||0.0|||3143.0|74484.0|||161456.0|8625.0|||37240.0|100.0|480105.0|13250.0|||||||||||
||2011|0.0||0.0|0.0||||6110.0|||||||||||762.0|530.0|120.0||2889.0|4290.0|349.0|5700.0|130.0|164348.0|985.0|2488.0|450.0|2418.0|150.0|||||||||3343.0|46424.0|||149706.0|8247.0|||50092.0|150.0|354755.0|13250.0|||||||||||
||2012|0.0||0.0|0.0||||5560.0|||||||||||729.0|465.0|70.0||2662.0|4047.0|162.0|3324.0|120.0|150758.0|889.0|1836.0|250.0|2020.0|50.0|||||||||3176.0|44733.0|||138871.0|7688.0|||43360.0|150.0|313150.0|10500.0|||||||||||
||2013|0.0||0.0|0.0||||5314.0|||||||||||781.0|436.0|70.0||2462.0|4830.0|128.0|3239.0|109.0|94481.0|839.0|1416.0|250.0|2107.0|50.0|||||||||3361.0|42356.0|||143449.0|6341.0|||42793.0|50.0|165400.0|9050.0|||||||||||
||2014|0.0||0.0|0.0||||5676.0|||||||||||655.0|366.0|60.0||1814.0|4940.0|106.0|2443.0|100.0|112298.0|817.0|702.0|150.0|1995.0|50.0|||||||||3838.0|42101.0|||142572.0|6303.0|||43075.0|50.0|165493.0|9050.0|||||||||||
||2015|0.0||0.0|0.0||||5879.0|||||||||||1534.0|346.0|50.0||3190.0|7222.0|1146.0|2741.0|29.0|131286.0|845.0|1535.0|80.0|2794.0|55.0|||||||||3503.0|44923.0|||138516.0|5898.0|||66225.0|40.0|167298.0|12300.0|||||||||||
||2016|0.0||0.0|0.0||||6570.0|||||||||||1475.0|291.0|55.0||3271.0|7605.0|1107.0|2635.0|12.0|114500.0|669.0|1275.0|80.0|2430.0|52.0|||||||||3270.0|93461.0|||111600.0|6407.0|||40062.0|40.0|155499.0|11600.0|||||||||||
||2017|0.0||0.0|0.0||||6125.0|||||||||||2480.0|472.0|115.0||3601.0|7230.0|1147.0|9560.0|32.0|107425.0|624.0|4375.0|2000.0|2250.0|102.0|||||||||2490.0|95792.0|||133525.0|6745.0|||41457.0|100.0|139231.0|12950.0|||||||||||
||2018|0.0||0.0|0.0||||6100.0|||||||||||2280.0|511.0|110.0||3581.0|7255.0|1137.0|9160.0|32.0|108566.0|619.0|4615.0|1800.0|2245.0|92.0|||||||||2590.0|100290.0|||49870.0|11607.0|||39975.0|95.0|135749.0|20080.0|||||||||||
||2019|0.0||0.0|0.0||||6250.0|||||||||||2775.0|1136.0|110.0||3521.0|6750.0|1072.0|9755.0|32.0|108141.0|619.0|4540.0|1800.0|2210.0|92.0|||||||||2600.0|100587.0|||184754.0|14772.0|||36365.0|95.0|136259.0|20030.0|||||||||||
||2020|0.0||0.0|0.0||||6668.0|||||||||||3027.0|1188.0|105.0||4500.0|7035.0|1073.0|12113.0|33.0|111275.0|610.0|5845.0|1900.0|2285.0|100.0||||||0.0|||4680.0|118130.0|||122534.0|20618.0|||40725.0|100.0|148194.0|20585.0|||||||||||
||2021|0.0||0.0|0.0||||7488.0|||||||||||4372.0|1103.0|101.0||4750.0|6025.0|535.0|12333.0|40.0|109775.0|658.0|5770.0|1925.0|2420.0|105.0||||||0.0|||4430.0|126030.0|||157734.0|20708.0|||47395.0|170.0|171124.0|20750.0||||||0.0|||||
|Mersin-33|2004|0.0|0.0|0.0|0.0||430.0|0.0|13830.0|12405.0|314600.0|58206.0|7058.0|7311.0|33064.0|3434.0|4425.0|16027.0|150.0|70980.0|82951.0|21490.0|15000.0|21736.0|11200.0|1060.0|186967.0|0.0|112021.0|68.0|44745.0|10150.0|29965.0|3338.0|400.0|||1550.0|0.0|0.0|||940.0|21595.0|||258065.0|44936.0|16261.0||13014.0|6149.0|416142.0|313107.0|||||||0.0||||
||2005|0.0|0.0|0.0|0.0||450.0|0.0|14020.0|12726.0|300162.0|63456.0|6058.0|4311.0|31064.0|1884.0|6850.0|13927.0|1200.0|81330.0|88351.0|1100.0|12200.0|26156.0|53750.0|1500.0|377278.0|0.0|197824.0|0.0|367490.0|33650.0|42375.0|3158.0|365.0|||850.0||0.0|||930.0|52645.0|||256330.0|63026.0|27146.0||15959.0|5604.0|1671478.0|388577.0|||||||0.0||||
||2006|0.0|0.0|0.0|0.0||430.0|0.0|31820.0|10215.0|268556.0|60556.0|9688.0|3211.0|24664.0|3024.0|6499.0|23927.0|1000.0|84390.0|90551.0|1438.0|3200.0|44601.0|23537.0|2642.0|363228.0|0.0|230016.0|72.0|319474.0|36710.0|67500.0|4383.0|900.0|||550.0||0.0|||962.0|65513.0|||237440.0|64086.0|31576.0||40845.0|5409.0|2112640.0|3251147.0|||||||||||
||2007|0.0|0.0|0.0|0.0||630.0|0.0|33108.0|10472.0|218718.0|36718.0|3928.0|1152.0|13977.0|2497.0|7673.0|34288.0|150.0|90940.0|75000.0|1440.0|7700.0|58320.0|30150.0|2693.0|441251.0||212811.0|237.0|325034.0|43477.0|167808.0|20073.0|826.0|||1350.0||0.0|||1032.0|37319.0|||199384.0|75378.0|29615.0||193236.0|6614.0|2271818.0|3742699.0|||||||||||
||2008|0.0|0.0|0.0|0.0||630.0|0.0|31333.0|23222.0|200908.0|46218.0|2728.0|50902.0|14477.0|4772.0|6548.0|41313.0|150.0|90440.0|75000.0|1440.0|7700.0|490565.0|33600.0|2523.0|425831.0||218467.0|437.0|328729.0|48687.0|219958.0|19103.0|776.0|||1350.0||0.0|||980.0|48129.0|||183453.0|75418.0|19785.0||492516.0|6239.0|2788249.0|5011526.0|||||||||||
||2009|0.0|0.0|0.0|0.0||940.0|0.0|29414.0|26512.0|193389.0|61598.0|35894.0|33837.0|28897.0|3942.0|8293.0|8048.0|150.0|86560.0|72350.0|1190.0|7700.0|390995.0|29834.0|1953.0|413663.0||197157.0|1060.0|319394.0|51306.0|188226.0|16338.0|585.0|||1350.0||0.0|||922.0|72719.0|||139520.0|71296.0|21585.0||443756.0|6589.0|2581244.0|4949478.0|||||||||||
